id,cert,source_category,dimension,degree,f_poly,primary_constant,source
120,A_certified,Gauge Transformed,2,3,-x**3,-zeta(3),telescope
146,A_certified,Gauge Transformed,2,3,x**3 + x**2,pi^2/6-1,telescope
174,A_certified,Gauge Transformed,2,4,2*x**3 + 2*y,zeta(3)/2,telescope
181,A_certified,Gauge Transformed,2,4,-x**3 - 2*y**2 - y,-zeta(3),telescope
183,A_certified,Gauge Transformed,2,4,x**3 + 2*y,zeta(3),telescope
186,A_certified,Gauge Transformed,2,4,x**3 + 2*x**2 + 2*x + 1,Σ1/((k+1)(k²+1k+1²)) [digamma],telescope
201,A_certified,Gauge Transformed,2,4,2*x**4 - y**3 - y,pi^4/90/2,telescope
203,A_certified,Gauge Transformed,2,5,2*x**5 + 2*y**3,zeta(5)/2,telescope
204,A_certified,Gauge Transformed,2,5,x**3 - 2*y**5,zeta(3),telescope
215,A_certified,Gauge Transformed,2,5,2*x**3 + y**5,zeta(3)/2,telescope
220,A_certified,Gauge Transformed,2,6,-x**3 + y**6 + 2*y**4 + 2*y**3,-zeta(3),telescope
222,A_certified,Euler2AI,2,0,,2/(4 - pi),euler2ai
223,A_certified,Euler2AI,2,0,,2/(pi - 2),euler2ai
224,A_certified,Euler2AI,2,0,,(2 + pi)/(-2 + pi),euler2ai
225,A_certified,Euler2AI,2,0,,(-4 + pi)/(2*(3 - pi)),euler2ai
226,A_certified,Euler2AI,2,0,,8/pi + 3,euler2ai
227,A_certified,Euler2AI,2,0,,3 + pi,euler2ai
228,A_certified,Euler2AI,2,0,,1/(-3 + pi),euler2ai
229,A_certified,Euler2AI,2,0,,(3*pi + 10)/(2 + pi),euler2ai
230,A_certified,Euler2AI,2,0,,(-19 - 6*pi)/(3 + pi),euler2ai
231,A_certified,Euler2AI,2,0,,2/(2 + pi),euler2ai
232,A_certified,Euler2AI,2,0,,2/(4 - pi),euler2ai
233,A_certified,Euler2AI,2,0,,2/(-2 + pi),euler2ai
234,A_certified,Euler2AI,2,0,,2/pi,euler2ai
235,A_certified,Euler2AI,2,0,,-2/(pi + 4),euler2ai
236,A_certified,Euler2AI,2,0,,4/pi,euler2ai
237,A_certified,Euler2AI,2,0,,pi/(4 - pi),euler2ai
238,A_certified,Euler2AI,2,0,,1 + pi/2,euler2ai
239,A_certified,Euler2AI,2,0,,(pi + 4)/(2 + pi),euler2ai
240,A_certified,Euler2AI,2,0,,2*(4 - pi)/(16 - 5*pi),euler2ai
241,A_certified,Euler2AI,2,0,,4/(4 - pi),euler2ai
242,A_certified,Euler2AI,2,0,,4/pi + 2,euler2ai
243,A_certified,Euler2AI,2,0,,(2 - pi)/(2*(3 - pi)),euler2ai
244,A_certified,Euler2AI,2,0,,pi/(-2 + pi),euler2ai
245,A_certified,Euler2AI,2,0,,2*(-9*pi - 28)/(5*pi + 16),euler2ai
246,A_certified,Euler2AI,2,0,,(-3*pi - 8)/(pi + 4),euler2ai
247,A_certified,Euler2AI,2,0,,(-10 - 3*pi)/(2*(3 + pi)),euler2ai
248,A_certified,Euler2AI,2,0,,4*(-pi - 3)/(pi + 4),euler2ai
249,A_certified,Euler2AI,2,0,,6*pi + 19,euler2ai
250,A_certified,Euler2AI,2,0,,15 + 48/pi,euler2ai
251,A_certified,Euler2AI,2,0,,-3/(1 + pi),euler2ai
252,A_certified,Euler2AI,2,0,,4/(4 - pi),euler2ai
253,A_certified,Euler2AI,2,0,,36/(-4 + 3*pi),euler2ai
254,A_certified,Euler2AI,2,0,,1/(-3 + pi),euler2ai
255,A_certified,Euler2AI,2,0,,2*(1 + pi)/(-2 + pi),euler2ai
256,A_certified,Euler2AI,2,0,,-6/(2 + pi),euler2ai
257,A_certified,Euler2AI,2,0,,24/(-8 + 3*pi),euler2ai
258,A_certified,Euler2AI,2,0,,8*(-2 + pi)/(16 - 5*pi),euler2ai
259,A_certified,Euler2AI,2,0,,(3 + pi)/(-3 + pi),euler2ai
260,A_certified,Euler2AI,2,0,,16/(16 - 5*pi),euler2ai
261,A_certified,Euler2AI,2,0,,18/(10 - 3*pi),euler2ai
262,A_certified,Euler2AI,2,0,,960/(64 - 15*pi),euler2ai
263,A_certified,Euler2AI,2,0,,2*(2 + pi)/(4 - pi),euler2ai
264,A_certified,Euler2AI,2,0,,(28 + 9*pi)/(4 - pi),euler2ai
265,A_certified,Euler2AI,2,0,,(3*pi + 10)/(-2 + pi),euler2ai
266,A_certified,Euler2AI,2,0,,(46 + 15*pi)/(2 + pi),euler2ai
267,A_certified,Euler2AI,2,0,,(5*pi + 16)/(16 - 5*pi),euler2ai
268,A_certified,Euler2AI,2,0,,(-236 - 75*pi)/(pi + 4),euler2ai
269,A_certified,Euler2AI,2,0,,3*(-15*pi - 47)/(3 + pi),euler2ai
270,A_certified,Euler2AI,2,0,,-4/(2 + pi),euler2ai
271,A_certified,Euler2AI,2,0,,(-1744 - 555*pi)/(5*pi + 16),euler2ai
272,A_certified,Euler2AI,2,0,,6/(pi + 4),euler2ai
273,A_certified,Euler2AI,2,0,,-4/(2 + pi),euler2ai
274,A_certified,Euler2AI,2,0,,2/(3 + pi),euler2ai
275,A_certified,Euler2AI,2,0,,-8/(pi + 4),euler2ai
276,A_certified,Euler2AI,2,0,,6/(pi + 4),euler2ai
277,A_certified,Euler2AI,2,0,,-16/pi,euler2ai
278,A_certified,Euler2AI,2,0,,235 + 75*pi,euler2ai
279,A_certified,Euler2AI,2,0,,-4/pi,euler2ai
280,A_certified,Euler2AI,2,0,,-6/pi,euler2ai
281,A_certified,Euler2AI,2,0,,-6/(2 + pi),euler2ai
282,A_certified,Euler2AI,2,0,,-8/pi,euler2ai
283,A_certified,Euler2AI,2,0,,-10/pi,euler2ai
284,A_certified,Euler2AI,2,0,,8/(pi + 4),euler2ai
285,A_certified,Euler2AI,2,0,,12/(10 - 3*pi),euler2ai
286,A_certified,Euler2AI,2,0,,8/(4 - pi),euler2ai
287,A_certified,Euler2AI,2,0,,8/(-2 + pi),euler2ai
288,A_certified,Euler2AI,2,0,,16 + 64/pi,euler2ai
289,A_certified,Euler2AI,2,0,,16/pi,euler2ai
290,A_certified,Euler2AI,2,0,,-12/(2 + pi),euler2ai
291,A_certified,Euler2AI,2,0,,1/(3 + pi),euler2ai
292,A_certified,Euler2AI,2,0,,-8/pi,euler2ai
293,A_certified,Euler2AI,2,0,,-10/(2 + pi),euler2ai
294,A_certified,Euler2AI,2,0,,-16/pi,euler2ai
295,A_certified,Euler2AI,2,0,,10/(-2 + pi),euler2ai
296,A_certified,Euler2AI,2,0,,16/(4 - pi),euler2ai
297,A_certified,Euler2AI,2,0,,5/(-3 + pi),euler2ai
298,A_certified,Euler2AI,2,0,,-8/pi,euler2ai
299,A_certified,Euler2AI,2,0,,-42/(2 + pi),euler2ai
300,A_certified,Euler2AI,2,0,,20/pi,euler2ai
301,A_certified,Euler2AI,2,0,,-42/(2 + 3*pi),euler2ai
302,A_certified,Euler2AI,2,0,,9*pi/2 + 15,euler2ai
303,A_certified,Euler2AI,2,0,,3*(pi + 4)/(-2 + pi),euler2ai
304,A_certified,Euler2AI,2,0,,10*pi/(4 - pi),euler2ai
305,A_certified,Euler2AI,2,0,,8*(-10 - 3*pi)/(5*pi + 16),euler2ai
306,A_certified,Euler2AI,2,0,,3*(-3*pi - 8)/(2*(3 + pi)),euler2ai
307,A_certified,Euler2AI,2,0,,10/(4 - pi),euler2ai
308,A_certified,Euler2AI,2,0,,5*pi/2 + 10,euler2ai
309,A_certified,Euler2AI,2,0,,28/pi,euler2ai
310,A_certified,Euler2AI,2,0,,9*(-16 - 5*pi)/(pi + 4),euler2ai
311,A_certified,Euler2AI,2,0,,10/(2 - pi),euler2ai
312,A_certified,Euler2AI,2,0,,-10/(2 + pi),euler2ai
313,A_certified,Euler2AI,2,0,,-48/pi,euler2ai
314,A_certified,Euler2AI,2,0,,7*(8 + 3*pi)/(2 + pi),euler2ai
315,A_certified,Euler2AI,2,0,,126/(-8 + 3*pi),euler2ai
316,A_certified,Euler2AI,2,0,,18/(10 - 3*pi),euler2ai
317,A_certified,Euler2AI,2,0,,42/(10 - 3*pi),euler2ai
318,A_certified,Euler2AI,2,0,,84/(-8 + 3*pi),euler2ai
319,A_certified,Euler2AI,2,0,,54/(-8 + 3*pi),euler2ai
320,A_certified,Euler2AI,2,0,,-128/pi - 40,euler2ai
321,A_certified,Euler2AI,2,0,,4/(-3 + pi),euler2ai
322,A_certified,Euler2AI,2,0,,14/(4 - pi),euler2ai
323,A_certified,Euler2AI,2,0,,14/(-2 + pi),euler2ai
324,A_certified,Euler2AI,2,0,,7*pi/(2*(-3 + pi)),euler2ai
325,A_certified,Euler2AI,2,0,,14*(2 + pi)/(4 - pi),euler2ai
326,A_certified,Euler2AI,2,0,,10*(-10 - 3*pi)/(pi + 4),euler2ai
327,A_certified,Euler2AI,2,0,,8 + 32/pi,euler2ai
328,A_certified,Euler2AI,2,0,,-20/(pi + 4),euler2ai
329,A_certified,Euler2AI,2,0,,6/(-3 + pi),euler2ai
330,A_certified,Euler2AI,2,0,,7/(-3 + pi),euler2ai
331,A_certified,Euler2AI,2,0,,24/(4 - pi),euler2ai
332,A_certified,Euler2AI,2,0,,-84/pi,euler2ai
333,A_certified,Euler2AI,2,0,,60/(16 - 5*pi),euler2ai
334,A_certified,Euler2AI,2,0,,270/(-46 + 15*pi),euler2ai
335,A_certified,Euler2AI,2,0,,480/(-44 + 15*pi),euler2ai
336,A_certified,Euler2AI,2,0,,1920/(-32 + 15*pi),euler2ai
337,A_certified,Euler2AI,2,0,,10*(pi + 4)/(16 - 5*pi),euler2ai
338,A_certified,Euler2AI,2,0,,28/(4 - pi),euler2ai
339,A_certified,Euler2AI,2,0,,14/(-2 + pi),euler2ai
340,A_certified,Euler2AI,2,0,,924/(-328 + 105*pi),euler2ai
341,A_certified,Euler2AI,2,0,,44/(4 - pi),euler2ai
342,A_certified,Euler2AI,2,0,,22/(-2 + pi),euler2ai
343,A_certified,Euler2AI,2,0,,16800/(-272 + 105*pi),euler2ai
344,A_certified,Euler2AI,2,0,,40*(-19 - 6*pi)/(5*pi + 16),euler2ai
345,A_certified,Euler2AI,2,0,,10*pi/(16 - 5*pi),euler2ai
346,A_certified,Euler2AI,2,0,,11*(8 + 3*pi)/(4 - pi),euler2ai
347,A_certified,Euler2AI,2,0,,11*(2 + pi)/(2*(-3 + pi)),euler2ai
348,A_certified,Euler2AI,2,0,,1650/(52 - 15*pi),euler2ai
349,A_certified,Euler2AI,2,0,,72/(16 - 5*pi),euler2ai
350,A_certified,Euler2AI,2,0,,52*(3 + pi)/(4 - pi),euler2ai
351,A_certified,Euler2AI,2,0,,66 + 220/pi,euler2ai
352,A_certified,Euler2AI,2,0,,-104/(2 + pi),euler2ai
353,A_certified,Euler2AI,2,0,,7*(-15*pi - 46)/(2*(3 + pi)),euler2ai
354,A_certified,Euler2AI,2,0,,180/(pi + 4),euler2ai
355,A_certified,Euler2AI,2,0,,1350/(-52 + 15*pi),euler2ai
356,A_certified,Euler2AI,2,0,,16170/(304 - 105*pi),euler2ai
357,A_certified,Euler2AI,2,0,,624/(16 - 3*pi),euler2ai
358,A_certified,Euler2AI,2,0,,160/(3*(-16 + 5*pi)),euler2ai
359,A_certified,Euler2AI,2,0,,840/(-332 + 105*pi),euler2ai
360,A_certified,Euler2AI,2,0,,672/(64 - 21*pi),euler2ai
361,A_certified,Euler2AI,2,0,,672/(-64 + 21*pi),euler2ai
362,A_certified,Euler2AI,2,0,,2310/(-334 + 105*pi),euler2ai
363,A_certified,Euler2AI,2,0,,14*(-10 - 3*pi)/(pi + 4),euler2ai
364,A_certified,Euler2AI,2,0,,22*(-236 - 75*pi)/(5*pi + 16),euler2ai
365,A_certified,Euler2AI,2,0,,44*(-19 - 6*pi)/(pi + 4),euler2ai
366,A_certified,Euler2AI,2,0,,78/(10 - 3*pi),euler2ai
367,A_certified,Euler2AI,2,0,,36*pi/(16 - 5*pi),euler2ai
368,A_certified,Euler2AI,2,0,,-230/(2 + pi),euler2ai
369,A_certified,Euler2AI,2,0,,228/(-28 + 9*pi),euler2ai
370,A_certified,Euler2AI,2,0,,1824/(32 - 9*pi),euler2ai
371,A_certified,Euler2AI,2,0,,72/(4 - pi),euler2ai
372,A_certified,Euler2AI,2,0,,34*(2 + 3*pi)/(4 - pi),euler2ai
373,A_certified,Euler2AI,2,0,,120/(10 - 3*pi),euler2ai
374,A_certified,Euler2AI,2,0,,19/(-3 + pi),euler2ai
375,A_certified,Euler2AI,2,0,,15/(-3 + pi),euler2ai
376,A_certified,Euler2AI,2,0,,186/(10 - 3*pi),euler2ai
377,A_certified,Euler2AI,2,0,,116/(4 - pi),euler2ai
378,A_certified,Euler2AI,2,0,,20/(pi + 4),euler2ai
379,A_certified,Euler2AI,2,0,,640/(16 - 5*pi),euler2ai
380,A_certified,Euler2AI,2,0,,435/(-47 + 15*pi),euler2ai
381,A_certified,Euler2AI,2,0,,120*(2 + pi)/(16 - 5*pi),euler2ai
382,A_certified,Euler2AI,2,0,,50*(8 + 3*pi)/(16 - 5*pi),euler2ai
383,A_certified,Euler2AI,2,0,,-32/(pi + 4),euler2ai
384,A_certified,Euler2AI,2,0,,1608/(104 - 33*pi),euler2ai
385,A_certified,Euler2AI,2,0,,9576/(-988 + 315*pi),euler2ai
386,A_certified,Euler2AI,2,0,,15840/(-2176 + 693*pi),euler2ai
387,A_certified,Euler2AI,2,0,,19320/(-328 + 105*pi),euler2ai
388,A_certified,Euler2AI,2,0,,24/(pi + 4),euler2ai
389,A_certified,Euler2AI,2,0,,36/(pi + 4),euler2ai
390,A_certified,Euler2AI,2,0,,21/(1 + pi),euler2ai
391,A_certified,Euler2AI,2,0,,(2 + 3*pi)/(2 - pi),euler2ai
392,A_certified,Euler2AI,2,0,,390/(4 + 3*pi),euler2ai
393,A_certified,Euler2AI,2,0,,-72/(2 + 3*pi),euler2ai
394,A_certified,Euler2AI,2,0,,20/(2 - pi),euler2ai
395,A_certified,Euler2AI,2,0,,-32/pi,euler2ai
396,A_certified,Euler2AI,2,0,,26/(3*(-3 + pi)),euler2ai
397,A_certified,Euler2AI,2,0,,28/(4 - pi),euler2ai
398,A_certified,Euler2AI,2,0,,-64/pi,euler2ai
399,A_certified,Euler2AI,2,0,,120/(pi + 4),euler2ai
400,A_certified,Euler2AI,2,0,,68/(pi + 4),euler2ai
401,A_certified,Euler2AI,2,0,,285/(3 + pi),euler2ai
402,A_certified,Euler2AI,2,0,,208/(3*(2 + pi)),euler2ai
403,A_certified,Euler2AI,2,0,,38/(2 - pi),euler2ai
404,A_certified,Euler2AI,2,0,,68/(2 - pi),euler2ai
405,A_certified,Euler2AI,2,0,,128/pi,euler2ai
406,A_certified,Euler2AI,2,0,,-160/pi,euler2ai
407,A_certified,Euler2AI,2,0,,-57/(3 + pi),euler2ai
408,A_certified,Euler2AI,2,0,,222/(2 + pi),euler2ai
409,A_certified,Euler2AI,2,0,,96/pi,euler2ai
410,A_certified,Euler2AI,2,0,,64/(-4 + pi),euler2ai
411,A_certified,Euler2AI,2,0,,88/(3*(4 - pi)),euler2ai
412,A_certified,Euler2AI,2,0,,-312/pi,euler2ai
413,A_certified,Euler2AI,2,0,,950400*(64 - 21*pi)/(53248 - 17325*pi),euler2ai
414,A_certified,Euler2AI,2,0,,-4/(2 + pi),euler2ai
415,A_certified,Euler2AI,2,0,,93/(19 - 6*pi),euler2ai
416,A_certified,Euler2AI,2,0,,240/(16 - 5*pi),euler2ai
417,A_certified,Euler2AI,2,0,,144/(-28 + 9*pi),euler2ai
418,A_certified,Euler2AI,2,0,,312/(-8 + 3*pi),euler2ai
419,A_certified,Euler2AI,2,0,,186/(10 - 3*pi),euler2ai
420,A_certified,Euler2AI,2,0,,116/(2 - pi),euler2ai
421,A_certified,Euler2AI,2,0,,1152/(16 - 3*pi),euler2ai
422,A_certified,Euler2AI,2,0,,128/(pi + 4),euler2ai
423,A_certified,Euler2AI,2,0,,92/(-4 + pi),euler2ai
424,A_certified,Euler2AI,2,0,,320/pi + 120,euler2ai
425,A_certified,Euler2AI,2,0,,205/(-47 + 15*pi),euler2ai
426,A_certified,Euler2AI,2,0,,96/(19 - 6*pi),euler2ai
427,A_certified,Euler2AI,2,0,,480/(16 - 5*pi),euler2ai
428,A_certified,Euler2AI,2,0,,320/(16 - 5*pi),euler2ai
429,A_certified,Euler2AI,2,0,,122/(2 - pi),euler2ai
430,A_certified,Euler2AI,2,0,,-12/(3 + pi),euler2ai
431,A_certified,Euler2AI,2,0,,24/(2 + pi),euler2ai
432,A_certified,Euler2AI,2,0,,744/(-8 + 3*pi),euler2ai
433,A_certified,Euler2AI,2,0,,258/(2 - pi),euler2ai
434,A_certified,Euler2AI,2,0,,236/(pi + 4),euler2ai
435,A_certified,Euler2AI,2,0,,122*(pi + 4)/(4 - pi),euler2ai
436,A_certified,Euler2AI,2,0,,69120/(-128 + 45*pi),euler2ai
437,A_certified,Euler2AI,2,0,,82*(-105*pi - 328)/(5*pi + 16),euler2ai
438,A_certified,Euler2AI,2,0,,30960/(-32 + 15*pi),euler2ai
439,A_certified,Euler2AI,2,0,,267/(19 - 6*pi),euler2ai
440,A_certified,Euler2AI,2,0,,336/(-28 + 9*pi),euler2ai
441,A_certified,Euler2AI,2,0,,1780/(-236 + 75*pi),euler2ai
442,A_certified,Euler2AI,2,0,,41*(4 + 3*pi)/(2*(-3 + pi)),euler2ai
443,A_certified,Euler2AI,2,0,,16/(16 - 5*pi),euler2ai
444,A_certified,Euler2AI,2,0,,-16/(5*pi + 16),euler2ai
445,A_certified,Euler2AI,2,0,,14/(2 + pi),euler2ai
446,A_certified,Euler2AI,2,0,,4/pi,euler2ai
447,A_certified,Euler2AI,2,0,,-24/pi,euler2ai
448,A_certified,Euler2AI,2,0,,2820/(-46 + 15*pi),euler2ai
449,A_certified,Euler2AI,2,0,,8820/(-44 + 15*pi),euler2ai
450,A_certified,Euler2AI,2,0,,16/(5*pi + 16),euler2ai
451,A_certified,Euler2AI,2,0,,19600/(332 - 105*pi),euler2ai
452,A_certified,Euler2AI,2,0,,3990/(-46 + 15*pi),euler2ai
453,A_certified,Euler2AI,2,0,,226*(3*pi + 10)/(4 - pi),euler2ai
454,A_certified,Euler2AI,2,0,,162*(-15*pi - 46)/(pi + 4),euler2ai
455,A_certified,Euler2AI,2,0,,-24/(pi + 4),euler2ai
456,A_certified,Euler2AI,2,0,,-48/(pi + 4),euler2ai
457,A_certified,Euler2AI,2,0,,64512/(992 - 315*pi),euler2ai
458,A_certified,Euler2AI,2,0,,-15/(3 + pi),euler2ai
459,A_certified,Euler2AI,2,0,,66600/(56 - 15*pi),euler2ai
460,A_certified,Euler2AI,2,0,,56/(pi + 4),euler2ai
461,A_certified,Euler2AI,2,0,,24/(2 - pi),euler2ai
462,A_certified,Euler2AI,2,0,,8/(-4 + pi),euler2ai
463,A_certified,Euler2AI,2,0,,2182752/(-141488 + 45045*pi),euler2ai
464,A_certified,Euler2AI,2,0,,-36/(2 + pi),euler2ai
465,A_certified,Euler2AI,2,0,,66/(2 + pi),euler2ai
466,A_certified,Euler2AI,2,0,,72/(pi + 4),euler2ai
467,A_certified,Euler2AI,2,0,,-32/pi,euler2ai
468,A_certified,Euler2AI,2,0,,21/(3 + pi),euler2ai
469,A_certified,Euler2AI,2,0,,16/(-4 + pi),euler2ai
470,A_certified,Euler2AI,2,0,,160/(5*pi + 16),euler2ai
471,A_certified,Euler2AI,2,0,,2169024/(-141536 + 45045*pi),euler2ai
472,A_certified,Euler2AI,2,0,,24/(-8 + 3*pi),euler2ai
473,A_certified,Euler2AI,2,0,,96/(2 + pi),euler2ai
474,A_certified,Euler2AI,2,0,,9/(-3 + pi),euler2ai
475,A_certified,Euler2AI,2,0,,-36/(3 + pi),euler2ai
476,A_certified,Euler2AI,2,0,,-51/(3 + pi),euler2ai
477,A_certified,Euler2AI,2,0,,248/(3*(2 + pi)),euler2ai
478,A_certified,Euler2AI,2,0,,-125/(9 + 3*pi),euler2ai
479,A_certified,Euler2AI,2,0,,312/(3 + pi),euler2ai
480,A_certified,Euler2AI,2,0,,60/pi,euler2ai
481,A_certified,Euler2AI,2,0,,138/(2 + pi),euler2ai
482,A_certified,Euler2AI,2,0,,-368/(3*pi + 12),euler2ai
483,A_certified,Euler2AI,2,0,,48/pi,euler2ai
484,A_certified,Euler2AI,2,0,,114/pi,euler2ai
485,A_certified,Euler2AI,2,0,,36*(-3*pi - 8)/(5*pi + 16),euler2ai
486,A_certified,Euler2AI,2,0,,-210/(pi + 4),euler2ai
487,A_certified,Euler2AI,2,0,,38/(2 - pi),euler2ai
488,A_certified,Euler2AI,2,0,,204/(pi + 4),euler2ai
489,A_certified,Euler2AI,2,0,,138/pi,euler2ai
490,A_certified,Euler2AI,2,0,,520/(3*pi),euler2ai
491,A_certified,Euler2AI,2,0,,66/(2 + pi),euler2ai
492,A_certified,Euler2AI,2,0,,54/(2 - pi),euler2ai
493,A_certified,Euler2AI,2,0,,52/(-4 + pi),euler2ai
494,A_certified,Euler2AI,2,0,,-112/pi,euler2ai
495,A_certified,Euler2AI,2,0,,-144/pi,euler2ai
496,A_certified,Euler2AI,2,0,,92/(pi + 4),euler2ai
497,A_certified,Euler2AI,2,0,,220/(3*(2 - pi)),euler2ai
498,A_certified,Euler2AI,2,0,,56/pi,euler2ai
499,A_certified,Euler2AI,2,0,,308/(3*pi),euler2ai
500,A_certified,Euler2AI,2,0,,592/(3*(pi + 4)),euler2ai
501,A_certified,Euler2AI,2,0,,68/(3*(-2 + pi)),euler2ai
502,A_certified,Euler2AI,2,0,,186/(2 + pi),euler2ai
503,A_certified,Euler2AI,2,0,,-330/(pi + 4),euler2ai
504,A_certified,Euler2AI,2,0,,264/(-8 + 3*pi),euler2ai
505,A_certified,Euler2AI,2,0,,56/(-28 + 9*pi),euler2ai
506,A_certified,Euler2AI,2,0,,-180/(pi + 4),euler2ai
507,A_certified,Euler2AI,2,0,,86/(2 - pi),euler2ai
508,A_certified,Euler2AI,2,0,,400/(3*(5*pi + 16)),euler2ai
509,A_certified,Euler2AI,2,0,,78/(-4 + pi),euler2ai
510,A_certified,Euler2AI,2,0,,792/(8 - 3*pi),euler2ai
511,A_certified,Euler2AI,2,0,,324/(-10 + 3*pi),euler2ai
512,A_certified,Euler2AI,2,0,,165/(47 - 15*pi),euler2ai
513,A_certified,Euler2AI,2,0,,136/(-8 + 3*pi),euler2ai
514,A_certified,Euler2AI,2,0,,-188/pi,euler2ai
515,A_certified,Euler2AI,2,0,,-272/(3*pi),euler2ai
516,A_certified,Euler2AI,2,0,,86/(-4 + pi),euler2ai
517,A_certified,Euler2AI,2,0,,345 + 225*pi/2,euler2ai
518,A_certified,Euler2AI,2,0,,102/(2 - pi),euler2ai
519,A_certified,Euler2AI,2,0,,648/(pi + 4),euler2ai
520,A_certified,Euler2AI,2,0,,132/(-4 + pi),euler2ai
521,A_certified,Euler2AI,2,0,,73/(3*(3 - pi)),euler2ai
522,A_certified,Euler2AI,2,0,,488/(3*(-4 + pi)),euler2ai
523,A_certified,Euler2AI,2,0,,232/(3*(pi + 4)),euler2ai
524,A_certified,Euler2AI,2,0,,31*(-52 - 15*pi)/(2*(3 + pi)),euler2ai
525,A_certified,Euler2AI,2,0,,-460/(pi + 4),euler2ai
526,A_certified,Euler2AI,2,0,,39*(15*pi + 52)/(2 + pi),euler2ai
527,A_certified,Euler2AI,2,0,,204 + 153*pi/2,euler2ai
528,A_certified,Euler2AI,2,0,,-236/pi,euler2ai
529,A_certified,Euler2AI,2,0,,-495/(1 + pi),euler2ai
530,A_certified,Euler2AI,2,0,,-3150/(8 + 3*pi),euler2ai
531,A_certified,Euler2AI,2,0,,306/(10 - 3*pi),euler2ai
532,A_certified,Euler2AI,2,0,,1044/(-8 + 3*pi),euler2ai
533,A_certified,Euler2AI,2,0,,624/(-8 + 3*pi),euler2ai
534,A_certified,Euler2AI,2,0,,1206/(-8 + 3*pi),euler2ai
535,A_certified,Euler2AI,2,0,,172/(4 - pi),euler2ai
536,A_certified,Euler2AI,2,0,,426/(10 - 3*pi),euler2ai
537,A_certified,Euler2AI,2,0,,126000/(-976 + 315*pi),euler2ai
538,A_certified,Euler2AI,2,0,,1908/(-4 + 3*pi),euler2ai
539,A_certified,Euler2AI,2,0,,24600/(56 - 15*pi),euler2ai
540,A_certified,Euler2AI,2,0,,74*(-3*pi - 8)/(pi + 4),euler2ai
541,A_certified,Euler2AI,2,0,,152*(-15*pi - 46)/(5*pi + 16),euler2ai
542,A_certified,Euler2AI,2,0,,62/(2 - pi),euler2ai
543,A_certified,Euler2AI,2,0,,-966/(2 + pi),euler2ai
544,A_certified,Euler2AI,2,0,,59*(8 + 3*pi)/(-2 + pi),euler2ai
545,A_certified,Euler2AI,2,0,,486/(-2 + pi),euler2ai
546,A_certified,Euler2AI,2,0,,-252/(4 + 3*pi),euler2ai
547,A_certified,Euler2AI,2,0,,55*(-334 - 105*pi)/(2*(3 + pi)),euler2ai
548,A_certified,Euler2AI,2,0,,100*(7 + 6*pi)/(4 - pi),euler2ai
549,A_certified,Euler2AI,2,0,,1200/(47 - 15*pi),euler2ai
550,A_certified,Euler2AI,2,0,,648/(-8 + 3*pi),euler2ai
551,A_certified,Euler2AI,2,0,,1280/(-16 + 5*pi),euler2ai
552,A_certified,Euler2AI,2,0,,1278/(-8 + 3*pi),euler2ai
553,A_certified,Euler2AI,2,0,,204/(-4 + pi),euler2ai
554,A_certified,Euler2AI,2,0,,46350/(52 - 15*pi),euler2ai
555,A_certified,Euler2AI,2,0,,2070/(-46 + 15*pi),euler2ai
556,A_certified,Euler2AI,2,0,,852/(-28 + 9*pi),euler2ai
557,A_certified,Euler2AI,2,0,,15300/(-44 + 15*pi),euler2ai
558,A_certified,Euler2AI,2,0,,2220/(16 - 5*pi),euler2ai
559,A_certified,Euler2AI,2,0,,880/(3*(16 - 5*pi)),euler2ai
560,A_certified,Euler2AI,2,0,,9630/(-46 + 15*pi),euler2ai
561,A_certified,Euler2AI,2,0,,79*(pi + 4)/(2*(-3 + pi)),euler2ai
562,A_certified,Euler2AI,2,0,,174*(3*pi + 10)/(4 - pi),euler2ai
563,A_certified,Euler2AI,2,0,,118*(-15*pi - 46)/(pi + 4),euler2ai
564,A_certified,Euler2AI,2,0,,103*(3*pi + 10)/(2*(-3 + pi)),euler2ai
565,A_certified,Euler2AI,2,0,,2844/(-4 + 3*pi),euler2ai
566,A_certified,Euler2AI,2,0,,7636/pi + 2490,euler2ai
567,A_certified,Euler2AI,2,0,,1066800/(-272 + 105*pi),euler2ai
568,A_certified,Euler2AI,2,0,,1704*(-15*pi - 47)/(5*pi + 16),euler2ai
569,A_certified,Euler2AI,2,0,,357*(5*pi + 16)/(4 - pi),euler2ai
570,A_certified,Euler2AI,2,0,,540*(6*pi + 19)/(4 - pi),euler2ai
571,A_certified,Euler2AI,2,0,,91*(-105*pi - 328)/(pi + 4),euler2ai
572,A_certified,Euler2AI,2,0,,360*(2 + 3*pi)/(-16 + 5*pi),euler2ai
573,A_certified,Euler2AI,2,0,,1284*(-15*pi - 47)/(pi + 4),euler2ai
574,A_certified,Euler2AI,2,0,,262*(-735*pi - 2308)/(5*pi + 16),euler2ai
575,A_certified,Euler2AI,2,0,,135/(1 + 2*pi),euler2ai
576,A_certified,Euler2AI,2,0,,220*(pi + 4)/(16 - 5*pi),euler2ai
577,A_certified,Euler2AI,2,0,,3225/(-47 + 15*pi),euler2ai
578,A_certified,Euler2AI,2,0,,1080*(3 + pi)/(16 - 5*pi),euler2ai
579,A_certified,Euler2AI,2,0,,52500/(-332 + 105*pi),euler2ai
580,A_certified,Euler2AI,2,0,,48150/(52 - 15*pi),euler2ai
